#time     probe_coordinates
517       [33.132618, 36.98471, 40.377197]                            
518       [32.82982, 37.113045, 40.168083]                            
519       [32.821224, 37.208485, 40.533653]                           
520       [32.82355, 36.732407, 40.656494]                            
521       [32.783485, 36.919838, 40.80535]                            
522       [32.883713, 36.78621, 40.58515]                             
523       [32.90419, 36.924385, 40.679485]                            
524       [32.63337, 36.911713, 40.855835]                            
525       [33.135475, 36.940636, 40.689705]                           
526       [32.976063, 37.218864, 40.384754]                           
527       [32.975334, 36.992256, 40.701126]                           
528       [32.94232, 36.887756, 40.788498]                            
529       [33.066277, 36.716293, 40.482094]                           
530       [32.830788, 36.87421, 40.45583]                             
531       [32.58017, 37.044563, 40.632217]                            
532       [32.926598, 36.95736, 40.186874]                            
533       [33.132664, 37.454178, 40.582882]                           
534       [32.905525, 36.97294, 40.690697]                            
535       [32.893616, 37.01184, 40.681614]                            
536       [32.96084, 37.122803, 40.6817]                              
537       [33.037804, 37.15735, 40.802757]                            
538       [32.829758, 36.706017, 40.63578]                            
539       [32.879704, 37.12371, 40.458874]                            
540       [32.892593, 37.09871, 40.45553]                             
541       [32.662933, 36.975197, 40.61016]                            
542       [32.809616, 37.230637, 40.900562]                           
543       [33.015907, 37.06392, 40.498672]                            
544       [32.840027, 36.998016, 40.810707]                           
545       [32.612564, 37.013268, 40.669754]                           
546       [32.9579, 37.20412, 40.627625]                              
547       [32.886143, 36.84722, 40.677925]                            
548       [32.724022, 36.852203, 40.676178]                           
549       [32.78408, 37.193726, 40.702972]                            
550       [32.903236, 37.122787, 40.643517]                           
551       [32.91909, 37.15049, 40.5645]                               
552       [32.88688, 37.395874, 40.487236]                            
553       [32.97596, 37.123775, 40.669964]                            
554       [32.961937, 37.038254, 40.60573]                            
555       [32.825855, 36.980343, 40.540916]                           
556       [32.704903, 37.117157, 40.565674]                           
557       [32.804092, 37.29312, 40.341072]                            
558       [32.8327, 37.01404, 40.70002]                               
559       [32.879356, 37.154648, 40.31612]                            
560       [32.818195, 37.181374, 40.44256]                            
561       [32.918068, 36.946888, 40.5784]                             
562       [32.848427, 36.938614, 40.79905]                            
563       [32.66717, 37.042522, 40.522423]                            
564       [33.074234, 36.920708, 40.57763]                            
565       [32.839165, 37.147404, 40.377934]                           
566       [32.477684, 36.808777, 40.88394]                            
567       [32.825516, 36.919937, 40.773975]                           
568       [32.73229, 36.868828, 40.868538]                            
569       [32.65809, 37.05331, 40.762894]                             
570       [32.547028, 37.00815, 40.673824]                            
571       [32.873734, 37.022324, 40.435127]                           
572       [32.8316, 36.82728, 40.804058]                              
573       [32.91776, 37.045982, 40.444366]                            
574       [32.743797, 37.063988, 40.10563]                            
575       [32.6397, 37.143417, 40.557396]                             
576       [32.717934, 37.050087, 40.40763]                            
577       [32.71598, 37.32355, 40.325684]                             
578       [32.870056, 37.053066, 40.878593]                           
579       [32.75061, 36.93375, 40.695084]                             
580       [32.93302, 36.965958, 40.41182]                             
581       [32.72358, 37.15487, 40.53678]                              
582       [32.83034, 37.353676, 40.36389]                             
583       [32.70743, 36.82496, 40.678894]                             
584       [32.932663, 36.942352, 40.52722]                            
585       [32.793625, 36.84198, 40.68522]                             
586       [32.952827, 37.080177, 40.659943]                           
587       [32.78859, 37.0856, 40.675117]                              
588       [32.759743, 37.153954, 40.427498]                           
589       [33.008347, 36.961567, 40.57844]                            
590       [33.0749, 36.94703, 40.663788]                              
591       [32.70533, 37.106823, 40.595413]                            
592       [32.66089, 37.04857, 40.572624]                             
593       [32.817177, 37.09677, 40.90987]                             
594       [32.844284, 36.897186, 40.664833]                           
595       [32.70388, 37.21115, 40.546745]                             
596       [32.938812, 36.897427, 40.763832]                           
597       [32.700916, 36.856323, 40.89318]                            
598       [32.894424, 36.950825, 40.499306]                           
599       [33.12495, 36.880272, 40.315285]                            
600       [33.134193, 36.93544, 40.625008]                            
601       [32.883064, 37.093155, 40.347683]                           
602       [32.82068, 36.97142, 40.85311]                              
603       [32.592476, 36.954636, 40.494804]                           
604       [32.75807, 37.0321, 40.853188]                              
605       [33.13616, 36.85363, 40.75126]                              
606       [32.830467, 37.10476, 40.863647]                            
