@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude      Efield_X       Efield_Y       Efield_Z
@type xy
19657             38.906162     -35.148861       1.545865     -16.608955
19658             39.471451     -38.700562       5.952565      -4.982859
19659             28.464861     -24.967335     -12.089185      -6.382172
19660             35.509518     -34.792225      -4.776747      -5.254502
19661             39.787525     -38.657860      -6.505960      -6.803643
19662             38.851566     -38.311573      -1.888606       6.172597
19663             39.291679     -36.573303     -14.359543       0.182335
19664             35.404945     -32.823715     -10.931605      -7.524220
19665             39.904064     -35.636082       0.779089     -17.938704
19666             25.240881     -24.252317      -0.597546      -6.969221
19667             39.776489     -39.155746       1.346158      -6.869105
19668             32.897736     -30.452463      -0.250479     -12.443707
19669             31.971836     -30.775259      -2.598196      -8.266265
19670             33.772041     -31.714739     -11.586997       0.683921
19671             39.840714     -39.825924       0.692883      -0.835633
19672             33.113674     -32.084602       0.688751      -8.162070
19673             35.583878     -34.236088      -2.482091      -9.377726
19674             32.567272     -31.035810       1.576017      -9.742788
19675             35.492474     -34.296665      -5.290617      -7.447398
19676             29.581356     -27.515450      -3.676893     -10.219450
19677             31.527802     -31.137272      -2.081840      -4.487591
19678             24.870062     -23.812729      -2.963970      -6.533666
19679             33.057442     -28.622887      -0.720319     -16.522894
19680             26.419720     -26.066448      -0.625607      -4.260345
19681             29.218887     -26.926567      -2.489523     -11.068222
19682             39.865395     -38.778038      -3.803846      -8.428773
19683             34.354881     -32.591587      -8.773143      -6.409242
19684             29.899897     -27.370199      -2.975662     -11.662826
19685             39.337593     -36.784927     -12.391659      -6.384525
19686             44.534538     -43.885941      -1.025389       7.503192
19687             30.496712     -25.743553      -1.004530     -16.319002
19688             30.195976     -29.140980       1.765076      -7.712636
19689             36.932766     -32.175182     -16.650862      -7.178843
19690             29.592268     -23.657471      -3.159765     -17.494062
19691             34.234158     -27.063744      -0.856128     -20.947514
19692             31.671238     -28.718828      -8.932463      -9.925083
19693             32.258526     -26.315901      -6.683444     -17.418886
19694             38.047127     -35.826347      10.597774      -7.193321
19695             36.899086     -35.932098      -2.962859      -7.851635
19696             41.785484     -40.806610      -0.420930      -8.981663
19697             39.152367     -36.859810      -1.988165     -13.050269
19698             34.111248     -32.261951       1.813025     -10.929625
19699             32.165340     -30.266998      -8.230712       7.125538
19700             48.596077     -46.645195       5.543787     -12.452746
19701             36.747742     -35.958412      -7.358918      -1.798728
19702             40.038254     -37.129723       7.264370     -13.102458
19703             43.301476     -41.782082      11.152039      -2.215280
19704             50.572655     -47.926182     -13.703251      -8.537890
19705             41.087196     -39.764530      -6.862962      -7.735610
19706             41.244850     -40.463696      -4.504812      -6.598016
19707             37.516560     -37.054100      -0.232521      -5.867859
19708             36.211437     -31.978497       0.868460     -16.967310
19709             43.142212     -42.873028      -1.124247      -4.678661
19710             39.732292     -36.125320     -16.257128      -3.053216
19711             44.360218     -43.849598       3.501802      -5.725296
19712             42.213493     -37.469978       1.719595     -19.365499
19713             50.338589     -49.182556       5.257586      -9.349189
19714             43.250454     -41.456333     -10.621297      -6.257970
19715             33.010979     -32.590286       3.968039      -3.442746
19716             24.369720     -20.664820       2.172834     -12.732922
19717             36.111626     -33.754436      -2.210422     -12.641270
19718             39.205620     -36.985188      -8.108868     -10.169701
19719             47.594490     -45.744747      -1.219670     -13.083050
19720             48.351330     -47.359577       7.873613      -5.738277
19721             43.657478     -41.938797       7.281253      -9.700319
19722             41.290951     -40.656193      -0.581105      -7.188797
19723             48.347332     -47.173893      10.586791      -0.090507
19724             47.590420     -41.618713      11.964403     -19.737871
19725             50.469246     -48.734413      10.943084      -7.235394
19726             46.101353     -45.793961      -4.772986       2.337998
19727             47.861240     -45.464142       9.342830     -11.679959
19728             43.220306     -42.643055       4.607838      -5.322843
19729             40.548782     -37.215462     -11.090343     -11.671224
19730             40.432003     -38.890453      -9.451612      -5.739893
